report,source,authored_at,author,status,incident_title,incident_category,important,place_name,note,relevant
RT @bigxghdotcom: Group of young men have locked up NADMO boss alleging he is in possession of some ballot boxes to be used to rig the e ...,Twitter,12/7/2012 15:27,Bryttucker,,,,,,,Y
,,,,,,,,,,
,,,,,,,,,,
Some individuals at Montessori polling station in Cape Coast are unable to vote because their thumbprint  cannot be verified #ghanaelections,Twitter,12/7/2012 15:29,ghanaelections,,,,yes,,,Y
"sake of if u spy region by region how d parties won,,,,volta ndc upper regions ndc, ashanti + eastern npp, d rest was shared",Twitter,12/9/2012 23:37,lee_young_jae,,,,,,,
Some individuals at Montessori polling station in Cape Coast are unable to vote because their thumbprint cannot be verified #ghanaelections,Twitter,12/7/2012 15:32,omgGhanaDotCom,,,,,,,Y
I want to vote..#Ghana #elections #ghanadecides,Twitter,12/7/2012 15:32,staritzah,,,,,,,
Another person dead at #Ahwiaa #kumasi. he tried taking da ballot box,Twitter,12/7/2012 15:33,kaycheamp,,,,,,,Y
EC Official Statement: All in queues before 5:00pm will surely be allowed to vote #ghanadecides #ghanaelections,Twitter,12/7/2012 15:34,omgGhanaDotCom,,,,,,,
RT @bigxghdotcom: Some individuals at Montessori polling station in Cape Coast are unable to vote because their thumbprint cannot be ver ...,Twitter,12/7/2012 15:34,iam_Teflon,,,,,,,Y
eeiiii ghana... u have to use Coke to wash ur fingers before u use the biometric machine,Twitter,12/7/2012 15:37,spinojix22,,,,,,,
@bbcafricahys @kenyanpundit NADMO boss locked up by irate youth in his office for hoardin ballot papers #ghanadecides,Twitter,12/7/2012 15:37,KKmarfo,,,,,,,Y
"LADAMERCY!!! ~~&gt;&gt;&gt;""@kaycheamp: Another person dead at #Ahwiaa #kumasi. he tried taking da ballot box""",Twitter,12/7/2012 15:38,_Ato__,,,,,,,Y
@ghanaelections #ghanadecides everyone who joins the queue before 5PM will be allowed to vote before polls close,Twitter,12/7/2012 15:40,eliskobah,,,,,,,
"""@Brefosmark: gud! RT @kaycheamp: Ayeduase #NOSIZE one person dead, he tried taking da ballot box, #sad""#GhanaDecides",Twitter,12/7/2012 15:40,ryplae,,,,,,,Y
"If you don't vote today, you have no right in complaning over the next four years. This is your time. #ghanadecides #ghanaelections",Twitter,12/7/2012 15:40,ClaudeAyitey,,,,,,,
.@ClaudeAyitey NOT TRUE!!!! #ghanadecides #ghanaelections,Twitter,12/7/2012 15:41,ttaaggooee,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
â€œ@kaycheamp: Another person dead at #Ahwiaa #kumasi. he tried taking da ballot boxâ€Dogs I guess,Twitter,12/7/2012 15:43,GUCCI84_,,,,,,,Y
Elections: the only time your thumb speaks more than your voice and your strength. #ghanadecides #ghanaelections,Twitter,12/7/2012 15:43,ClaudeAyitey,,,,,,,
â€œ@garyalsmith: From Nsuta Kwamang: verification machines only picking fingerprints after voters washed hands with Coca Cola! #ghanadecidesâ€,Twitter,12/7/2012 15:45,NattyShocks,,,,,,,Y
Chiefs in Tamale are asking for a review of the verification machine which has rejected a number of voters. #ghanadecides,Twitter,12/7/2012 15:46,Abumubarik,,,,,,,Y
"CODEO Midday Statement-In 99% of the polling stations,electoral officials allowed CODEO observers to observe the polls #ghanadecides #codeo",Twitter,12/7/2012 15:47,CodeoElections,,,,,,,
From Nsuta Kwamang: verification machines only picking fingerprints after voters washed hands with Coca Cola! #ghanadecides,Twitter,12/7/2012 15:48,AfrifaDba,,,,,,,Y
"Old Tafo -Kumasi, man's hand cut off for trying to steal ballot box #ghanadecides #ghanaelections",Twitter,12/7/2012 15:50,bigxghdotcom,,,,,,,Y
"Ok, so I just got to the polling station, and I have to sit in the queue . These men must really be worthy of my vote! #ghanadecides",Twitter,12/7/2012 15:50,ClaudeAyitey,,,,,,,
When time do the polls close? @ghanadecides #ghanadecides #ghanaelections2012 #johnthe4th #NanaAkufo-Addo #Ghana,Twitter,12/7/2012 15:53,thePOEET,,,,,,,
Accra: Youngmen insist they are not leaving the polling station after casting their votes for fear of vote rigging. #ghanadecides,Twitter,12/7/2012 15:54,bigxghdotcom,,,,,,,
"UPDATE 5-#Ghana's JohnDramaniMahama wins election, opposition cries foul - Reuters http://t.co/zPOcJgmR via @reuters #ghanadecides #ghanaelections",Twitter,12/10/2012 0:13,BateEtah,,,,,,,
Aputuogya primary A polling station.. Ashanti Region...another attempt to steal ballot box salvaged by the police man at the polling station,Twitter,12/7/2012 15:54,Gh2012election,,,,,,,Y
I feel like to go and Vote again. #ghanaelections #ghanadecides,Twitter,12/7/2012 15:55,JeffCeegh,,,,,,,
,,,,,,,,,,
"Eeish asem ooh RT @bigxghdotcom: Old Tafo -Kumasi, man's hand cut off for trying to steal ballot box #ghanadecides #ghanaelections",Twitter,12/7/2012 15:55,yAwbLaQ,,,,,,,Y
@thenanaaba so far eastern region has been the most peaceful part of Ghana today #AmAnElectionOfficer,Twitter,12/7/2012 15:56,Lucky_Dolarz,,,,,,,
what is this thing about verification machines not working? WHERE ARE YOU EC? #ghanadecides,Twitter,12/7/2012 15:57,sammylynx,,,,,,,
"@bigxghdotcom: Old Tafo -Kumasi, man's hand cut off for trying to steal ballot box #ghanadecides #ghanaelections""eii harsh.",Twitter,12/7/2012 15:58,iam_Teflon,,,,,,,Y
"""@peagama: Long queue at PS C100201, Omega street, Adabraka, Accra. #ghanadecides"" You still haven't voted? #ghanadecides #ghanaelections",Twitter,12/7/2012 15:58,ClaudeAyitey,,,,,,,
"Abi he said all die be die...you go stealing ballot boxes, the folks deal with you .Some people are foolish. Plain and simple.",Twitter,12/7/2012 15:59,kenny_mannie,,,,,,,
Aputuogya primary A polling station.. Ashanti Region...another attempt to steal ballot box salvaged by the police... http://t.co/yZ0h5Vdi,Twitter,12/7/2012 16:00,omgGhanaDotCom,,,,,,,Y
Aputuogya primary A polling station.. Ashanti Region...another attempt to steal ballot box salvaged by the police... http://t.co/Nj8bfLH0,Twitter,12/7/2012 16:00,bigxghdotcom,,,,,,,Y
"hahahaaa RT @Ashielaw: RT @bigxghdotcom: Old Tafo -Kumasi, man's hand cut off for trying to steal ballot box #ghanadecides #ghanaelections",Twitter,12/7/2012 16:00,AtheistGhanaian,,,,,,,Y
what worries me is the fact that being a taxpayer my tax was not effectively used to organize the elections @Citi973 #ghanadecides,Twitter,12/7/2012 16:01,nanakesewaa,,,,,,,
"Ei, @JohnDramaniMahama said ""This is the sixth time I'm voting"".  Don't bother, he was talking about previous elections too, lol. #ghanadecides",Twitter,12/7/2012 16:04,ClaudeAyitey,,,,,,,
Dome-Kwabenya: Confusion as voters become extremely angry at the delay in arrival of election materials #ghanadecides,Twitter,12/7/2012 16:05,omgGhanaDotCom,,,,,,,Y
"#np Friend of God - Lakewood Church - Cover The Earth, and I'm at the polling station so. #ghanadecides",Twitter,12/7/2012 16:06,ClaudeAyitey,,,,,,,
.@AntiRhythm @kobebigs ... That's how I've taken photos at polling stations today. #ghanadecides,Twitter,12/7/2012 16:09,kajsaha,,,,,,,
"ï˜±ï˜±RT @bigxghdotcom: Old Tafo -Kumasi, manâ€™s hand cut off for trying to steal ballot box #ghanadecides #ghanaelections",Twitter,12/7/2012 16:09,cheetahpancakes,,,,,,,Y
,,,,,,,,,,
"CODEO just released the Election Day Midday Statement...what do our 4000 PVT observers say?

Reports received from CODEO Observers indicate that 99% of polling stations had biometric verification machines at setup.

At 99% of polling stations, CODEO PVT Observers could confirm that the presidential and parliamentary ballot boxes were shown to be empty, sealed and placed in public view before the commencement of voting.",CODEO Facebook,12/7/2012 16:13,Coalition Of Domestic Elections Observers - CODEO,,,,,,,
"Was it a mistake, most of the breakdowns are in the ndc strong holds *northern region*",Twitter,12/7/2012 16:13,kwabrainz,,,,,,,
#UN Nuclear plants near the region that was hit by a 7.3 magnitude earthquake off the eastern coast of Japan app... http://t.co/2OjoTf1I,Twitter,12/7/2012 16:18,KamalFaridi,,,,,,,
#UN Nuclear plants near the region that was hit by a 7.3 magnitude earthquake off the eastern coast of Japan app... http://t.co/Fsev6Vfs,Twitter,12/7/2012 16:18,kamaluf,,,,,,,
#UN Nuclear plants near the region that was hit by a 7.3 magnitude earthquake off the eastern coast of Japan app... http://t.co/olNK48vS,Twitter,12/7/2012 16:18,Zalimteacher,,,,,,,
The British High Commission visited the National situation room #ESRGhana #ghanaelections #ghanadecides http://t.co/Fog3MSl5,Twitter,12/7/2012 16:18,IDEGGhana,,,,,,,
"These Machomen stealing ballot boxes, take ur b)l33 go do olympics or somtin 33, behaving like Rozzay is sitting on ur destiny",Twitter,12/7/2012 16:21,mr_julz,,,,,,,
Akwetia asks for more ballot papers; they voted for the wrong presidential candidates @ghanaelections @africanewsfeed @peacefmonline,Ghana Votes Facebook,12/7/2012 16:21,Ghana Votes,,,,,,,
,,,,,,,,,,
CODEO Midday Statement-86% of polling stations were set up so voters could mark their ballots in secret #ghanadecides #codeo,Twitter,12/7/2012 16:23,CodeoElections,,,,,,,
The crowd gathered the EC office are hooting are the security officers #ghanadecides #ghanaelections,Twitter,12/9/2012 17:21,bigxghdotcom,,,,,,,
CODEO midday statement-Almost all polling stations (95%) were accessible to persons with disability and the elderly #ghanadecides #codeo,Twitter,12/7/2012 16:24,CodeoElections,,,,,,,
verification machine is disenfranchising- northern region chiefs. @ghanaelection #ghanaelections @VoicesOfAfrica @joyonlineghana,Twitter,12/7/2012 16:25,ghanaelections,,,,,,,
De results for dis elections will never be legit lol.. De verification device is messed up in more than 20 polling stations . Ei ghana. Lol,Twitter,12/7/2012 16:26,soulpee,,,,,,,
RT @ghanaelections: verification machine is disenfranchising- northern region chiefs. @ghanaelection #ghanaelections @VoicesOfAfrica @jo ...,Twitter,12/7/2012 16:27,AtoKwamina35,,,,,,,
"Of population or of registered voters? --&gt; ""@kenyanpundit: 79% turnout in Ghana elections. Impressive. #ghanadecides""",Twitter,12/10/2012 3:54,kiagiri,,,,,,,
â€œ@bigxghdotcom: From Nsuta Kwamang: verification machines only picking fingerprints after voters washed hands with Coca Cola! #ghanadecidesâ€,Twitter,12/7/2012 16:28,am_Huuhh,,,,,,,Y
"CODEO Midday Statement-NDC and NPP had their polling agents at almost all polling stations (i.e. NDC, 99% and NPP, 99%) #codeo #ghanadecides",Twitter,12/7/2012 16:35,CodeoElections,,,,,,,
So the EC bought Made in China machines huh??? machine break down nkoaaaaa #ghanadecides #ghvotes #ghaelections,Twitter,12/7/2012 16:33,iTweet_Up,,,,,,,
@Pilots_11 lol join the club because the whole eastern region is some shidiggs this year. It's only a few exceptions,Twitter,12/10/2012 5:57,thats_MYYlane,,,,,,,
So #ivoted #ghanadecides #ghanaelections http://t.co/uQZ4v61q,Twitter,12/7/2012 16:31,ClaudeAyitey,,,,,,,
cos of elections i can't get kenkey to buy #ghanadecides,Twitter,12/7/2012 16:41,kwahmi,,,,,,,
verification machine is disenfranchising- northern region chiefs. @ghanaelection #ghanaelections @VoicesOfAfrica @joyonlineghana,Ghana Votes Facebook,12/7/2012 16:41,Ghana Votes,,,,,,,Y
Residents of the eastern US: There is a damgerous storm system moving into our region in the mid-morning hours.,Twitter,12/10/2012 6:16,WxUMD,,,,,,,
"Midday Statement- CPP, 23%; GFP, 2%; NDP, 13%; GCPP, 2%; PNC, 13%; PPP, 36%; UFP, 3%; URP, 1%; were at polling stations #ghanadecides #codeo",Twitter,12/7/2012 16:43,CodeoElections,,,,,,,
Foul! Says opposition after #ghanadecides elections results crown JohnDramaniMahama president http://t.co/SdL8Nx8P,Twitter,12/10/2012 6:22,AfricaPost,,,,,,,
Midday Statement-At 35% of polling stations only NDC and NPP polling agents were present #ghanadecides #codeo,Twitter,12/7/2012 16:44,CodeoElections,,,,,,,
Midday Statement-CODEO PVT Observers reported seeing uniformed security personnel at post at 86% of polling stations #ghanadecides #codeo,Twitter,12/7/2012 16:44,CodeoElections,,,,,,,
"Midday Statement-PVT Observers showedt in 92% of the polling stations, all election materials were available at opening #ghanadecides #codeo",Twitter,12/7/2012 16:47,CodeoElections,,,,,,,
"there are still lots and lots of queues ,meanwhile its sopoz to end at 5pm,,so u can imagine. #rfi #ghanaelections #ghanadecides",Twitter,12/7/2012 16:48,windowtograce,,,,,,,
"@ghanaelections #ghanadecides Rush to your polling station now if you have not voted. If you have, just wait until after 5pm",Twitter,12/7/2012 16:48,eliskobah,,,,,,,
ï˜‚ï˜‚ï˜‚ that is why we are making the NDC steal ballot boxes for us â€œ@Twinsena: The Npp is really Thirsty for powerâ€,Twitter,12/7/2012 16:49,sean_nanaGH,,,,,,,
ah...NPP youth storm the NADMO head office with machete and petrol saying there are some ballot boxes at the place,Twitter,12/7/2012 16:49,EddIE_BlaIQ,,,,,,,Y
,,,,,,,,,,
,,,,,,,,,,
Nobody has been able to vote at #Anyaa for the past 4 hours because verification machines are not working #ghanadecides,Twitter,12/7/2012 16:51,omgGhanaDotCom,,,,,,,Y
"Smh..""@EddIE_BlaIQ: ah...NPP youth storm the NADMO head office with machete and petrol saying there are some ballot boxes at the place""",Twitter,12/7/2012 16:51,AfiaStunna,,,,,,,Y
Glory Assemblies of God. Kpone Katamanso Const. Verification machine broken #ghanadecides,Twitter,12/7/2012 16:52,bigxghdotcom,,,,,,,Y
wouldnâ€™t it be stupid and suicidal if the NPP steals ballot boxes in Ashanti region which is its strong hold? Ballot box thieves go die k3k3,Twitter,12/7/2012 16:52,sean_nanaGH,,,,,,,
"Naah u ready to die for that man ""@sean_nanaGH: Ã­Â Â½Ã­Â¸Â‚Ã­Â Â½Ã­Â¸Â‚Ã­Â Â½Ã­Â¸Â‚ that is why we are making the NDC steal ballot boxes for us Ã¢Â€ÂœTwinsena:",Twitter,12/7/2012 16:52,Twinsena,,,,,,,
Several people lashing at EC over the failure of several verification machines across the country #ghanadecides,Twitter,12/7/2012 16:53,omgGhanaDotCom,,,,,,,
"""lmao. @sean_nanaGH: ï˜‚ï˜‚ï˜‚ that is why we are making the NDC steal ballot boxes for us â€œ@Twinsena: The Npp is really Thirsty for powerâ€""",Twitter,12/7/2012 16:53,I_am_Preciouse,,,,,,,
"Tactile ballots for blind was missing at 6% polling stations, voting screens at 2% and ballot boxes at 1% at 7:30am #codeo #ghanadecides",Twitter,12/7/2012 16:53,CodeoElections,,,,,,,
why on Earth would you think of stealing ballot boxes? Are you a Superman of a sought in Ghana to go away not being spotted? #GhanaDecides,Twitter,12/7/2012 16:54,twitz_ov_Mascot,,,,,,,
Lets than 10minutes and it would be all over at the polling stations #ghanadecides,Twitter,12/7/2012 16:54,NYARS15,,,,,,,
Trying to steal ballot boxes in Kumasi is like trying to steal from Satan. You'll end up being fucked,Twitter,12/7/2012 16:54,Pimp_Fada,,,,,,,
Midday Statement-CODEO Observers indicate that 99% of polling stations had biometric verification machines at setup #codeo #ghanadecides,Twitter,12/7/2012 16:55,CodeoElections,,,,,,,
"LMAO""@Pimp_Fada: Trying to steal ballot boxes in Kumasi is like trying to steal from Satan. You'll end up being fucked""",Twitter,12/7/2012 16:56,luwi_i_am,,,,,,,
30% of the verification of the  biometric voting machines is not working.(Ghana),Twitter,12/7/2012 17:00,JSarkwah,,,,,,,
17:00GMT: What problem did you or are encountering @ your polling station? #ghanadecides,Twitter,12/7/2012 17:01,omgGhanaDotCom,,,,,,,
"Hehe ""@luwi_i_am: LMAO""@Pimp_Fada: Trying to steal ballot boxes in Kumasi is like trying to steal from Satan. You'll end up being fucked""""",Twitter,12/7/2012 17:04,icet88,,,,,,,
I just heard PPP stands for Party Papa Paaa #ghanadecides #ghanaelections,Twitter,12/7/2012 17:03,ClaudeAyitey,,,,,,,
"RT @icet88: Hehe ""@luwi_i_am: LMAO""@Pimp_Fada: Trying to steal ballot boxes in Kumasi is like trying to steal from Satan. You'll end up  ...",Twitter,12/7/2012 17:06,NattyShocks,,,,,,,
